Account Name,VPC Name,Cloud Provider,Region Name,Availability Zone,Region CIDR,VPC CIDR,AZ CIDR,Subnet CIDR,Subnet Role,Usable IPs
innovation-test-gcp,innovation-test-gcp-vpc,gcp,us-west3,us-west3-a,10.105.40.0/21,10.105.0.0/16,10.105.40.0/24,10.105.40.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,us-west3,us-west3-a,10.105.40.0/21,10.105.0.0/16,10.105.40.0/24,10.105.40.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,us-west3,us-west3-b,10.105.40.0/21,10.105.0.0/16,10.105.41.0/24,10.105.41.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,us-west3,us-west3-b,10.105.40.0/21,10.105.0.0/16,10.105.41.0/24,10.105.41.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,us-west3,us-west3-b,10.105.40.0/21,10.105.0.0/16,10.105.41.0/24,10.105.41.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,us-west3,us-west3-b,10.105.40.0/21,10.105.0.0/16,10.105.41.0/24,10.105.41.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,us-west3,us-west3-c,10.105.40.0/21,10.105.0.0/16,10.105.42.0/24,10.105.42.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,us-west3,us-west3-c,10.105.40.0/21,10.105.0.0/16,10.105.42.0/24,10.105.42.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,us-west3,us-west3-c,10.105.40.0/21,10.105.0.0/16,10.105.42.0/24,10.105.42.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,us-west3,us-west3-c,10.105.40.0/21,10.105.0.0/16,10.105.42.0/24,10.105.42.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,northamerica-northeast1,northamerica-northeast1-a,10.105.48.0/21,10.105.0.0/16,10.105.48.0/24,10.105.48.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,northamerica-northeast1,northamerica-northeast1-a,10.105.48.0/21,10.105.0.0/16,10.105.48.0/24,10.105.48.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,northamerica-northeast1,northamerica-northeast1-a,10.105.48.0/21,10.105.0.0/16,10.105.48.0/24,10.105.48.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,northamerica-northeast1,northamerica-northeast1-a,10.105.48.0/21,10.105.0.0/16,10.105.48.0/24,10.105.48.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,northamerica-northeast1,northamerica-northeast1-b,10.105.48.0/21,10.105.0.0/16,10.105.49.0/24,10.105.49.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,northamerica-northeast1,northamerica-northeast1-b,10.105.48.0/21,10.105.0.0/16,10.105.49.0/24,10.105.49.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,northamerica-northeast1,northamerica-northeast1-b,10.105.48.0/21,10.105.0.0/16,10.105.49.0/24,10.105.49.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,northamerica-northeast1,northamerica-northeast1-b,10.105.48.0/21,10.105.0.0/16,10.105.49.0/24,10.105.49.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,northamerica-northeast1,northamerica-northeast1-c,10.105.48.0/21,10.105.0.0/16,10.105.50.0/24,10.105.50.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,northamerica-northeast1,northamerica-northeast1-c,10.105.48.0/21,10.105.0.0/16,10.105.50.0/24,10.105.50.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,northamerica-northeast1,northamerica-northeast1-c,10.105.48.0/21,10.105.0.0/16,10.105.50.0/24,10.105.50.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,northamerica-northeast1,northamerica-northeast1-c,10.105.48.0/21,10.105.0.0/16,10.105.50.0/24,10.105.50.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,southamerica-east1,southamerica-east1-a,10.105.56.0/21,10.105.0.0/16,10.105.56.0/24,10.105.56.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,southamerica-east1,southamerica-east1-a,10.105.56.0/21,10.105.0.0/16,10.105.56.0/24,10.105.56.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,southamerica-east1,southamerica-east1-a,10.105.56.0/21,10.105.0.0/16,10.105.56.0/24,10.105.56.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,southamerica-east1,southamerica-east1-a,10.105.56.0/21,10.105.0.0/16,10.105.56.0/24,10.105.56.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,southamerica-east1,southamerica-east1-b,10.105.56.0/21,10.105.0.0/16,10.105.57.0/24,10.105.57.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,southamerica-east1,southamerica-east1-b,10.105.56.0/21,10.105.0.0/16,10.105.57.0/24,10.105.57.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,southamerica-east1,southamerica-east1-b,10.105.56.0/21,10.105.0.0/16,10.105.57.0/24,10.105.57.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,southamerica-east1,southamerica-east1-b,10.105.56.0/21,10.105.0.0/16,10.105.57.0/24,10.105.57.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,southamerica-east1,southamerica-east1-c,10.105.56.0/21,10.105.0.0/16,10.105.58.0/24,10.105.58.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,southamerica-east1,southamerica-east1-c,10.105.56.0/21,10.105.0.0/16,10.105.58.0/24,10.105.58.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,southamerica-east1,southamerica-east1-c,10.105.56.0/21,10.105.0.0/16,10.105.58.0/24,10.105.58.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,southamerica-east1,southamerica-east1-c,10.105.56.0/21,10.105.0.0/16,10.105.58.0/24,10.105.58.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west1,europe-west1-b,10.105.64.0/21,10.105.0.0/16,10.105.64.0/24,10.105.64.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west1,europe-west1-b,10.105.64.0/21,10.105.0.0/16,10.105.64.0/24,10.105.64.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west1,europe-west1-b,10.105.64.0/21,10.105.0.0/16,10.105.64.0/24,10.105.64.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west1,europe-west1-b,10.105.64.0/21,10.105.0.0/16,10.105.64.0/24,10.105.64.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west1,europe-west1-c,10.105.64.0/21,10.105.0.0/16,10.105.65.0/24,10.105.65.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west1,europe-west1-c,10.105.64.0/21,10.105.0.0/16,10.105.65.0/24,10.105.65.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west1,europe-west1-c,10.105.64.0/21,10.105.0.0/16,10.105.65.0/24,10.105.65.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west1,europe-west1-c,10.105.64.0/21,10.105.0.0/16,10.105.65.0/24,10.105.65.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west1,europe-west1-d,10.105.64.0/21,10.105.0.0/16,10.105.66.0/24,10.105.66.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west1,europe-west1-d,10.105.64.0/21,10.105.0.0/16,10.105.66.0/24,10.105.66.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west1,europe-west1-d,10.105.64.0/21,10.105.0.0/16,10.105.66.0/24,10.105.66.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west1,europe-west1-d,10.105.64.0/21,10.105.0.0/16,10.105.66.0/24,10.105.66.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west2,europe-west2-a,10.105.72.0/21,10.105.0.0/16,10.105.72.0/24,10.105.72.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west2,europe-west2-a,10.105.72.0/21,10.105.0.0/16,10.105.72.0/24,10.105.72.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west2,europe-west2-a,10.105.72.0/21,10.105.0.0/16,10.105.72.0/24,10.105.72.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west2,europe-west2-a,10.105.72.0/21,10.105.0.0/16,10.105.72.0/24,10.105.72.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west2,europe-west2-b,10.105.72.0/21,10.105.0.0/16,10.105.73.0/24,10.105.73.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west2,europe-west2-b,10.105.72.0/21,10.105.0.0/16,10.105.73.0/24,10.105.73.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west2,europe-west2-b,10.105.72.0/21,10.105.0.0/16,10.105.73.0/24,10.105.73.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west2,europe-west2-b,10.105.72.0/21,10.105.0.0/16,10.105.73.0/24,10.105.73.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west2,europe-west2-c,10.105.72.0/21,10.105.0.0/16,10.105.74.0/24,10.105.74.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west2,europe-west2-c,10.105.72.0/21,10.105.0.0/16,10.105.74.0/24,10.105.74.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west2,europe-west2-c,10.105.72.0/21,10.105.0.0/16,10.105.74.0/24,10.105.74.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west2,europe-west2-c,10.105.72.0/21,10.105.0.0/16,10.105.74.0/24,10.105.74.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west3,europe-west3-a,10.105.80.0/21,10.105.0.0/16,10.105.80.0/24,10.105.80.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west3,europe-west3-a,10.105.80.0/21,10.105.0.0/16,10.105.80.0/24,10.105.80.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west3,europe-west3-a,10.105.80.0/21,10.105.0.0/16,10.105.80.0/24,10.105.80.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west3,europe-west3-a,10.105.80.0/21,10.105.0.0/16,10.105.80.0/24,10.105.80.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west3,europe-west3-b,10.105.80.0/21,10.105.0.0/16,10.105.81.0/24,10.105.81.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west3,europe-west3-b,10.105.80.0/21,10.105.0.0/16,10.105.81.0/24,10.105.81.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west3,europe-west3-b,10.105.80.0/21,10.105.0.0/16,10.105.81.0/24,10.105.81.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west3,europe-west3-b,10.105.80.0/21,10.105.0.0/16,10.105.81.0/24,10.105.81.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west3,europe-west3-c,10.105.80.0/21,10.105.0.0/16,10.105.82.0/24,10.105.82.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west3,europe-west3-c,10.105.80.0/21,10.105.0.0/16,10.105.82.0/24,10.105.82.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west3,europe-west3-c,10.105.80.0/21,10.105.0.0/16,10.105.82.0/24,10.105.82.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west3,europe-west3-c,10.105.80.0/21,10.105.0.0/16,10.105.82.0/24,10.105.82.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west4,europe-west4-a,10.105.88.0/21,10.105.0.0/16,10.105.88.0/24,10.105.88.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west4,europe-west4-a,10.105.88.0/21,10.105.0.0/16,10.105.88.0/24,10.105.88.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west4,europe-west4-a,10.105.88.0/21,10.105.0.0/16,10.105.88.0/24,10.105.88.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west4,europe-west4-a,10.105.88.0/21,10.105.0.0/16,10.105.88.0/24,10.105.88.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west4,europe-west4-b,10.105.88.0/21,10.105.0.0/16,10.105.89.0/24,10.105.89.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west4,europe-west4-b,10.105.88.0/21,10.105.0.0/16,10.105.89.0/24,10.105.89.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west4,europe-west4-b,10.105.88.0/21,10.105.0.0/16,10.105.89.0/24,10.105.89.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west4,europe-west4-b,10.105.88.0/21,10.105.0.0/16,10.105.89.0/24,10.105.89.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west4,europe-west4-c,10.105.88.0/21,10.105.0.0/16,10.105.90.0/24,10.105.90.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west4,europe-west4-c,10.105.88.0/21,10.105.0.0/16,10.105.90.0/24,10.105.90.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west4,europe-west4-c,10.105.88.0/21,10.105.0.0/16,10.105.90.0/24,10.105.90.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-west4,europe-west4-c,10.105.88.0/21,10.105.0.0/16,10.105.90.0/24,10.105.90.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-north1,europe-north1-a,10.105.96.0/21,10.105.0.0/16,10.105.96.0/24,10.105.96.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-north1,europe-north1-a,10.105.96.0/21,10.105.0.0/16,10.105.96.0/24,10.105.96.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-north1,europe-north1-a,10.105.96.0/21,10.105.0.0/16,10.105.96.0/24,10.105.96.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-north1,europe-north1-a,10.105.96.0/21,10.105.0.0/16,10.105.96.0/24,10.105.96.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-north1,europe-north1-b,10.105.96.0/21,10.105.0.0/16,10.105.97.0/24,10.105.97.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-north1,europe-north1-b,10.105.96.0/21,10.105.0.0/16,10.105.97.0/24,10.105.97.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-north1,europe-north1-b,10.105.96.0/21,10.105.0.0/16,10.105.97.0/24,10.105.97.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-north1,europe-north1-b,10.105.96.0/21,10.105.0.0/16,10.105.97.0/24,10.105.97.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-north1,europe-north1-c,10.105.96.0/21,10.105.0.0/16,10.105.98.0/24,10.105.98.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-north1,europe-north1-c,10.105.96.0/21,10.105.0.0/16,10.105.98.0/24,10.105.98.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-north1,europe-north1-c,10.105.96.0/21,10.105.0.0/16,10.105.98.0/24,10.105.98.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,europe-north1,europe-north1-c,10.105.96.0/21,10.105.0.0/16,10.105.98.0/24,10.105.98.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-east1,asia-east1-a,10.105.104.0/21,10.105.0.0/16,10.105.104.0/24,10.105.104.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-east1,asia-east1-a,10.105.104.0/21,10.105.0.0/16,10.105.104.0/24,10.105.104.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-east1,asia-east1-a,10.105.104.0/21,10.105.0.0/16,10.105.104.0/24,10.105.104.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-east1,asia-east1-a,10.105.104.0/21,10.105.0.0/16,10.105.104.0/24,10.105.104.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-east1,asia-east1-b,10.105.104.0/21,10.105.0.0/16,10.105.105.0/24,10.105.105.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-east1,asia-east1-b,10.105.104.0/21,10.105.0.0/16,10.105.105.0/24,10.105.105.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-east1,asia-east1-b,10.105.104.0/21,10.105.0.0/16,10.105.105.0/24,10.105.105.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-east1,asia-east1-b,10.105.104.0/21,10.105.0.0/16,10.105.105.0/24,10.105.105.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-east1,asia-east1-c,10.105.104.0/21,10.105.0.0/16,10.105.106.0/24,10.105.106.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-east1,asia-east1-c,10.105.104.0/21,10.105.0.0/16,10.105.106.0/24,10.105.106.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-east1,asia-east1-c,10.105.104.0/21,10.105.0.0/16,10.105.106.0/24,10.105.106.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-east1,asia-east1-c,10.105.104.0/21,10.105.0.0/16,10.105.106.0/24,10.105.106.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-southeast1,asia-southeast1-a,10.105.112.0/21,10.105.0.0/16,10.105.112.0/24,10.105.112.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-southeast1,asia-southeast1-a,10.105.112.0/21,10.105.0.0/16,10.105.112.0/24,10.105.112.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-southeast1,asia-southeast1-a,10.105.112.0/21,10.105.0.0/16,10.105.112.0/24,10.105.112.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-southeast1,asia-southeast1-a,10.105.112.0/21,10.105.0.0/16,10.105.112.0/24,10.105.112.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-southeast1,asia-southeast1-b,10.105.112.0/21,10.105.0.0/16,10.105.113.0/24,10.105.113.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-southeast1,asia-southeast1-b,10.105.112.0/21,10.105.0.0/16,10.105.113.0/24,10.105.113.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-southeast1,asia-southeast1-b,10.105.112.0/21,10.105.0.0/16,10.105.113.0/24,10.105.113.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-southeast1,asia-southeast1-b,10.105.112.0/21,10.105.0.0/16,10.105.113.0/24,10.105.113.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-southeast1,asia-southeast1-c,10.105.112.0/21,10.105.0.0/16,10.105.114.0/24,10.105.114.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-southeast1,asia-southeast1-c,10.105.112.0/21,10.105.0.0/16,10.105.114.0/24,10.105.114.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-southeast1,asia-southeast1-c,10.105.112.0/21,10.105.0.0/16,10.105.114.0/24,10.105.114.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-southeast1,asia-southeast1-c,10.105.112.0/21,10.105.0.0/16,10.105.114.0/24,10.105.114.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-northeast1,asia-northeast1-a,10.105.120.0/21,10.105.0.0/16,10.105.120.0/24,10.105.120.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-northeast1,asia-northeast1-a,10.105.120.0/21,10.105.0.0/16,10.105.120.0/24,10.105.120.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-northeast1,asia-northeast1-a,10.105.120.0/21,10.105.0.0/16,10.105.120.0/24,10.105.120.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-northeast1,asia-northeast1-a,10.105.120.0/21,10.105.0.0/16,10.105.120.0/24,10.105.120.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-northeast1,asia-northeast1-b,10.105.120.0/21,10.105.0.0/16,10.105.121.0/24,10.105.121.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-northeast1,asia-northeast1-b,10.105.120.0/21,10.105.0.0/16,10.105.121.0/24,10.105.121.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-northeast1,asia-northeast1-b,10.105.120.0/21,10.105.0.0/16,10.105.121.0/24,10.105.121.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-northeast1,asia-northeast1-b,10.105.120.0/21,10.105.0.0/16,10.105.121.0/24,10.105.121.112/29,Transit,6
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-northeast1,asia-northeast1-c,10.105.120.0/21,10.105.0.0/16,10.105.122.0/24,10.105.122.0/26,Kubernetes,62
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-northeast1,asia-northeast1-c,10.105.120.0/21,10.105.0.0/16,10.105.122.0/24,10.105.122.64/27,Services,30
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-northeast1,asia-northeast1-c,10.105.120.0/21,10.105.0.0/16,10.105.122.0/24,10.105.122.96/28,Endpoints,14
innovation-test-gcp,innovation-test-gcp-vpc,gcp,asia-northeast1,asia-northeast1-c,10.105.120.0/21,10.105.0.0/16,10.105.122.0/24,10.105.122.112/29,Transit,6
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-1,us-east-1a,10.106.0.0/21,10.106.0.0/16,10.106.0.0/24,10.106.0.0/26,Kubernetes,62
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-1,us-east-1a,10.106.0.0/21,10.106.0.0/16,10.106.0.0/24,10.106.0.64/27,Services,30
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-1,us-east-1a,10.106.0.0/21,10.106.0.0/16,10.106.0.0/24,10.106.0.96/28,Endpoints,14
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-1,us-east-1a,10.106.0.0/21,10.106.0.0/16,10.106.0.0/24,10.106.0.112/29,Transit,6
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-1,us-east-1b,10.106.0.0/21,10.106.0.0/16,10.106.1.0/24,10.106.1.0/26,Kubernetes,62
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-1,us-east-1b,10.106.0.0/21,10.106.0.0/16,10.106.1.0/24,10.106.1.64/27,Services,30
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-1,us-east-1b,10.106.0.0/21,10.106.0.0/16,10.106.1.0/24,10.106.1.96/28,Endpoints,14
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-1,us-east-1b,10.106.0.0/21,10.106.0.0/16,10.106.1.0/24,10.106.1.112/29,Transit,6
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-1,us-east-1c,10.106.0.0/21,10.106.0.0/16,10.106.2.0/24,10.106.2.0/26,Kubernetes,62
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-1,us-east-1c,10.106.0.0/21,10.106.0.0/16,10.106.2.0/24,10.106.2.64/27,Services,30
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-1,us-east-1c,10.106.0.0/21,10.106.0.0/16,10.106.2.0/24,10.106.2.96/28,Endpoints,14
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-1,us-east-1c,10.106.0.0/21,10.106.0.0/16,10.106.2.0/24,10.106.2.112/29,Transit,6
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-2,us-east-2a,10.106.8.0/21,10.106.0.0/16,10.106.8.0/24,10.106.8.0/26,Kubernetes,62
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-2,us-east-2a,10.106.8.0/21,10.106.0.0/16,10.106.8.0/24,10.106.8.64/27,Services,30
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-2,us-east-2a,10.106.8.0/21,10.106.0.0/16,10.106.8.0/24,10.106.8.96/28,Endpoints,14
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-2,us-east-2a,10.106.8.0/21,10.106.0.0/16,10.106.8.0/24,10.106.8.112/29,Transit,6
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-2,us-east-2b,10.106.8.0/21,10.106.0.0/16,10.106.9.0/24,10.106.9.0/26,Kubernetes,62
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-2,us-east-2b,10.106.8.0/21,10.106.0.0/16,10.106.9.0/24,10.106.9.64/27,Services,30
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-2,us-east-2b,10.106.8.0/21,10.106.0.0/16,10.106.9.0/24,10.106.9.96/28,Endpoints,14
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-2,us-east-2b,10.106.8.0/21,10.106.0.0/16,10.106.9.0/24,10.106.9.112/29,Transit,6
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-2,us-east-2c,10.106.8.0/21,10.106.0.0/16,10.106.10.0/24,10.106.10.0/26,Kubernetes,62
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-2,us-east-2c,10.106.8.0/21,10.106.0.0/16,10.106.10.0/24,10.106.10.64/27,Services,30
innovation-preprod-aws,innovation-preprod-aws-vpc,aws,us-east-2,us-east-2c,10.106.8.0/21,10.106.0.0/16,10.106.10.0/24,10.106.10.96/28,Endpoints,14
